date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
2011-12-16,80.7300,81.8100,78.6600,80.1600,49.4353,115074400,0.0000
2011-12-09,80.8800,81.8600,79.5500,81.3400,50.1630,98347000,0.0000
2011-12-02,75.8401,80.7400,75.3300,79.7900,49.2071,110592400,0.0000
2011-11-25,76.5300,77.3300,73.9000,73.9000,45.5747,72715600,0.0000
2011-11-18,79.5300,79.8500,77.1000,77.9000,48.0415,102510500,0.0000
2011-11-11,78.8200,79.9500,77.0300,79.7200,49.1639,94955300,0.4700
2011-11-04,80.5900,80.6400,75.4500,78.5200,48.1402,130886600,0.0000
2011-10-28,79.9200,82.2000,79.0500,81.4800,49.9549,127707900,0.0000
2011-10-21,77.8700,80.1600,77.0200,80.1300,49.1273,113708500,0.0000
2011-10-14,74.7300,78.2300,74.6500,78.1100,47.8888,97977800,0.0000
2011-10-07,72.0500,74.5200,69.2100,73.5600,45.0992,144187700,0.0000
2011-09-30,70.0100,74.5900,69.5000,72.6300,44.5291,141689700,0.0000
2011-09-23,72.9100,74.9800,67.9300,69.3100,42.4936,133854900,0.0000
2011-09-16,70.3700,74.7500,69.8700,74.5500,45.7062,131584900,0.0000
2011-09-09,70.1400,74.3393,69.9100,71.0100,43.5358,98928600,0.0000
2011-09-02,73.3300,74.8700,71.5000,72.1400,44.2286,115058400,0.0000
2011-08-26,72.1500,73.9200,69.5800,72.6400,44.5352,145914300,0.0000
2011-08-19,73.0400,74.7500,69.6700,69.8000,42.7940,138392000,0.0000
2011-08-12,72.7400,73.4400,67.0300,72.0000,44.1428,249826800,0.4700
2011-08-05,80.8200,81.1800,72.0700,74.8200,45.5570,169439700,0.0000
2011-07-29,84.2000,85.1300,79.7600,79.7900,48.5832,101220500,0.0000
2011-07-22,82.2900,85.4100,82.0800,85.2200,51.8894,81089100,0.0000
2011-07-15,81.3000,83.4600,81.1200,83.0000,50.5377,104490000,0.0000
2011-07-08,81.3000,82.6000,80.8500,82.4200,50.1845,70617900,0.0000
2011-07-01,76.8800,82.0900,76.7200,82.0100,49.9349,95920500,0.0000
2011-06-24,78.6500,81.1200,76.7800,76.7800,46.7504,118658900,0.0000
2011-06-17,80.0000,80.8200,78.3300,79.0200,48.1143,100490200,0.0000
2011-06-10,80.9300,81.8700,79.7200,79.7800,48.5771,92340700,0.0000
2011-06-03,83.2800,83.7500,80.1800,81.1800,49.4295,78614700,0.0000
2011-05-27,80.2200,83.1300,80.0700,82.6300,50.3124,80145800,0.0000
2011-05-20,80.2200,82.5800,79.6000,81.5700,49.6670,86692400,0.0000
2011-05-13,83.0100,83.7600,79.4200,80.8700,49.2408,99624400,0.4700
2011-05-06,88.1000,88.1300,81.5900,82.6900,50.0589,113741200,0.0000
2011-04-29,86.2900,88.0000,85.8900,87.9800,53.2614,81575000,0.0000
2011-04-21,83.1100,86.4300,82.4400,86.3600,52.2807,56122900,0.0000
2011-04-15,85.9500,86.1500,82.3800,84.2900,51.0275,80984700,0.0000
2011-04-08,84.2600,86.2200,84.0700,85.9500,52.0324,75508300,0.0000
2011-04-01,83.8600,84.9400,82.6100,84.6800,51.2636,77505300,0.0000
2011-03-25,81.8700,83.9300,81.8600,83.6200,50.6219,83313600,0.0000
2011-03-18,81.6700,82.6400,78.8000,80.8500,48.9450,123808200,0.0000
2011-03-11,85.8400,86.0800,80.1000,82.1200,49.7138,92630900,0.0000
2011-03-04,85.8700,86.5600,83.5500,85.0800,51.5058,102114500,0.0000
2011-02-25,84.9700,88.2300,84.7300,85.3400,51.6632,122012400,0.0000
2011-02-18,82.0700,85.1100,81.8900,84.5000,51.1546,116159400,0.0000
2011-02-11,83.4500,84.0000,81.6100,82.8200,50.1376,85702700,0.4400
2011-02-04,79.9200,83.9800,79.0100,83.2800,50.1502,129726900,0.0000
2011-01-28,78.8500,79.9800,77.9300,78.9900,47.5668,115357400,0.0000
2011-01-21,77.7900,79.1000,76.7700,78.9800,47.5608,99933700,0.0000
2011-01-14,75.1300,78.0000,74.5800,77.8400,46.8743,97851600,0.0000
2011-01-07,73.7200,75.9000,73.6400,75.5900,45.5193,101723000,0.0000
2010-12-31,72.8100,73.6900,72.8100,73.1200,44.0319,62042400,0.0000
2010-12-23,72.2400,73.2000,71.8800,73.2000,44.0801,63816100,0.0000
2010-12-17,72.4100,72.7500,71.5700,72.1700,43.4599,118050600,0.0000
2010-12-10,71.2000,72.2200,71.0600,72.1800,43.4659,98006000,0.0000
2010-12-03,68.8600,71.6580,68.3000,71.1900,42.8697,114867600,0.0000
2010-11-26,70.1000,70.3000,68.3200,69.2300,41.6894,68240100,0.0000
2010-11-19,71.0100,71.2200,68.5600,70.5400,42.4783,106234100,0.0000
2010-11-12,69.4900,71.9000,69.4600,70.9900,42.7493,131435500,0.4400
2010-11-05,66.7200,70.0000,66.6299,70.0000,41.8921,132863300,0.0000
2010-10-29,66.6800,66.8100,65.0850,66.4900,39.7915,97258200,0.0000
2010-10-22,65.1900,66.8000,64.5901,66.3400,39.7018,103017000,0.0000
2010-10-15,64.3600,65.6500,63.9300,65.1900,39.0136,100420200,0.0000
2010-10-08,62.5200,64.5300,61.8400,64.3800,38.5288,105572000,0.0000
2010-10-01,61.9900,62.5800,61.2700,62.5400,37.4276,106227900,0.0000
2010-09-24,61.0400,62.1300,60.9000,61.7500,36.9549,103764100,0.0000
2010-09-17,61.3900,61.5200,60.3600,60.7800,36.3743,102768900,0.0000
2010-09-10,60.8900,61.5900,60.4500,61.2000,36.6257,67829900,0.0000
2010-09-03,59.5600,61.6000,58.5000,61.3200,36.6975,110182200,0.0000
2010-08-27,58.9700,60.0500,58.0500,59.8000,35.7879,118561200,0.0000
2010-08-20,59.6000,61.1600,58.5500,58.8900,35.2433,96678100,0.0000
2010-08-13,62.5600,62.6700,59.5600,59.9100,35.8537,93803700,0.4400
2010-08-06,60.6400,62.9900,60.6100,61.9700,36.8183,123336200,0.0000
2010-07-30,59.7000,61.8800,59.5978,59.6800,35.4577,129266000,0.0000
2010-07-23,58.3300,59.8100,57.6000,59.7200,35.4815,117959800,0.0000
2010-07-16,58.2900,59.7200,57.8100,57.9600,34.4358,140633300,0.0000
2010-07-09,57.1700,59.2000,56.7700,58.7800,34.9230,145116100,0.0000
2010-07-02,59.3100,59.3900,55.9400,56.5700,33.6100,219997200,0.0000
2010-06-25,64.1000,64.5000,59.1000,59.1000,35.1131,241295500,0.0000
2010-06-18,62.0600,63.3700,61.3200,63.1000,37.4896,125910300,0.0000
2010-06-11,59.9800,62.0000,59.2000,61.8600,36.7529,162790600,0.0000
2010-06-04,60.3800,62.0100,59.1400,59.5250,35.3656,139043300,0.0000
2010-05-28,60.7400,61.6700,58.4600,60.4600,35.9211,176400700,0.0000
2010-05-21,63.7400,64.2700,59.1600,60.8800,36.1707,213100600,0.0000
2010-05-14,65.4200,65.7500,62.9100,63.6000,37.7867,159125900,0.4400
2010-05-07,68.1100,68.2200,58.4600,63.7000,37.5895,219982400,0.0000
2010-04-30,69.0300,70.0000,67.7300,67.7700,39.9912,178818300,0.0000
2010-04-23,67.7500,69.4300,67.5700,69.2400,40.8587,115789400,0.0000
2010-04-16,68.8000,69.0500,67.7100,67.9300,40.0857,106693200,0.0000
2010-04-09,67.8400,68.9800,66.8500,68.7600,40.5754,110369800,0.0000
2010-04-01,66.6600,67.8000,66.5900,67.6100,39.8968,85835300,0.0000
2010-03-26,66.4900,67.2000,66.1700,66.5400,39.2654,117543100,0.0000
2010-03-19,66.6700,67.8900,65.9000,67.0400,39.5605,167433400,0.0000
2010-03-12,66.7700,67.5800,66.2200,66.8000,39.4188,116829800,0.0000
2010-03-05,65.3600,66.5200,65.0800,66.4700,39.2241,114701300,0.0000
2010-02-26,66.1000,66.1200,64.1500,65.0000,38.3567,121110700,0.0000
2010-02-19,65.4400,66.4500,65.0800,65.8700,38.8700,99138000,0.0000
2010-02-12,64.9100,65.7100,64.1600,64.8000,38.2386,142653200,0.4200
2010-02-05,65.7700,67.2300,63.5600,64.3800,37.7444,171941300,0.0000
2010-01-29,66.5500,66.7600,64.0200,64.4300,37.7738,177342200,0.0000
2010-01-22,68.7400,69.3500,66.0000,66.1000,38.7528,138910900,0.0000
2010-01-15,69.9400,70.5200,68.6500,69.1100,40.5175,135108800,0.0000
2010-01-08,68.7200,70.6000,68.1900,69.5200,40.7579,145112400,0.0000
2009-12-31,69.0800,69.4000,68.1100,68.1900,39.9781,78393200,0.0000
2009-12-24,68.4700,69.2110,68.1600,68.6600,40.2537,89520000,0.0000
2009-12-18,70.8000,71.3000,67.6400,68.2100,39.9899,313206700,0.0000
2009-12-11,73.9500,74.7200,72.1000,72.8300,42.6985,94109000,0.0000
2009-12-04,74.4900,76.3000,73.9100,74.2500,43.5310,95152500,0.0000
2009-11-27,75.4400,76.5400,74.3500,74.8700,43.8945,61442500,0.0000
2009-11-20,73.6500,75.4000,73.3300,74.3800,43.6072,97416400,0.0000
2009-11-13,72.9600,73.4300,71.7100,72.4700,42.4874,77953100,0.4200
2009-11-06,72.0500,72.8500,71.0400,72.1600,42.0632,98189700,0.0000
2009-10-30,73.8100,75.0000,71.0500,71.6700,41.7775,146040300,0.0000
2009-10-23,73.1500,74.6500,72.3600,73.5700,42.8851,110240300,0.0000
2009-10-16,69.5100,73.3500,69.4400,73.1200,42.6228,108503100,0.0000
2009-10-09,66.7900,69.3000,66.1100,69.2700,40.3785,91093600,0.0000
2009-10-02,68.8100,69.8500,66.5000,66.5800,38.8105,100520000,0.0000
2009-09-25,69.1500,70.3400,68.3500,68.7000,40.0463,91456300,0.0000
2009-09-18,69.1100,70.4800,69.0400,69.9900,40.7982,123343300,0.0000
2009-09-11,69.8500,71.0800,69.7000,69.9800,40.7924,78264700,0.0000
2009-09-04,69.4500,69.8500,67.8300,69.1800,40.3261,95340200,0.0000
2009-08-28,70.0400,71.8900,69.9000,70.1200,40.8740,104672300,0.0000
2009-08-21,67.3700,70.0000,66.0900,69.9200,40.7574,117697800,0.0000
2009-08-14,69.1200,69.7100,67.6500,68.2100,39.7606,91827400,0.4200
2009-08-07,70.9600,71.4000,69.3500,69.4700,40.2470,99129300,0.0000
2009-07-31,72.4100,72.7900,69.4300,70.3900,40.7800,130418300,0.0000
2009-07-24,69.1100,72.3800,68.1300,72.2900,41.8808,117305800,0.0000
2009-07-17,65.1700,68.8000,64.4600,68.5200,39.6966,133526800,0.0000
2009-07-10,67.6700,68.1500,64.7500,65.1200,37.7269,133573100,0.0000
2009-07-02,69.4500,71.5100,68.0000,68.4700,39.6677,97192400,0.0000
2009-06-26,70.1000,70.1700,68.0800,69.0500,40.0037,131969600,0.0000
2009-06-19,72.6400,73.4300,70.4200,71.0500,41.1624,145514000,0.0000
2009-06-12,72.4800,74.8300,72.0000,73.7800,42.7440,125155200,0.0000
2009-06-05,70.4600,73.5000,70.2500,72.9700,42.2747,142651500,0.0000
2009-05-29,68.3900,70.6200,67.9100,69.3500,40.1775,113409000,0.0000
2009-05-22,69.7400,71.3900,67.9900,68.8300,39.8762,117127500,0.0000
2009-05-15,69.4800,71.2000,65.6000,69.1100,40.0384,126077800,0.4200
2009-05-08,68.5000,71.2300,67.1600,70.8000,40.7703,146459200,0.0000
2009-05-01,65.2900,68.7400,65.0500,68.0100,39.1637,145455900,0.0000
2009-04-24,66.0200,67.0000,64.5000,66.5700,38.3345,156746800,0.0000
2009-04-17,68.6400,69.0600,66.3500,66.7500,38.4381,145678400,0.0000
2009-04-09,69.6600,70.4300,67.8900,69.8400,40.2175,108116800,0.0000
2009-04-03,68.5400,71.1500,66.5000,70.4400,40.5630,177584800,0.0000
2009-03-27,66.9900,71.4900,66.8600,69.9800,40.2981,187847500,0.0000
2009-03-20,67.0700,70.4300,65.6700,66.0900,38.0581,212164700,0.0000
2009-03-13,62.8800,67.9600,62.8700,67.2000,38.6973,207500500,0.0000
2009-03-06,66.9000,67.4300,61.8600,64.0300,36.8718,252609500,0.0000
2009-02-27,72.2500,73.4900,67.9000,67.9000,39.1004,247270200,0.0000
2009-02-20,72.8900,72.9600,70.2100,71.2300,41.0179,150215000,0.0000
2009-02-13,80.3900,80.5000,72.7000,74.5900,42.9528,192738700,0.0000
2009-02-06,76.0600,80.4900,75.6600,80.3400,46.2640,181284200,0.4000
2009-01-30,78.6750,80.1700,76.0000,76.4800,43.8230,217441900,0.0000
2009-01-23,77.0800,79.3800,75.7800,78.0400,44.7169,172383800,0.0000
2009-01-16,76.5400,78.4500,74.0100,78.1000,44.7512,234359400,0.0000
2009-01-09,81.2700,82.7300,77.3800,77.5700,44.4476,184194100,0.0000
2009-01-02,78.2800,82.1100,77.0900,81.6400,46.7797,113792300,0.0000
2008-12-26,75.2100,77.4000,73.2700,77.1900,44.2298,102039500,0.0000
2008-12-19,81.3200,83.6400,75.0200,75.0200,42.9864,281253400,0.0000
2008-12-12,78.5900,81.9200,77.5100,80.4500,46.0978,237065200,0.0000
2008-12-05,77.8900,79.4400,72.6800,76.6000,43.8917,298066200,0.0000
2008-11-28,76.8200,81.0300,75.3100,80.1500,45.9259,197888600,0.0000
2008-11-21,73.5000,77.1300,68.3000,75.8100,43.4391,325329500,0.0000
2008-11-14,75.1000,77.7500,67.5401,73.6800,42.2186,256641400,0.0000
2008-11-07,73.4500,77.9600,69.4000,73.9500,42.3733,226611100,0.4000
2008-10-31,67.5800,77.9900,65.0000,74.1200,42.2422,289519700,0.0000
2008-10-24,70.3700,75.0000,63.9000,69.0400,39.3470,260069000,0.0000
2008-10-17,64.9000,75.6600,59.1700,68.0400,38.7771,326746400,0.0000
2008-10-10,75.6500,79.8800,56.5100,62.3600,35.5400,385309600,0.0000
2008-10-03,78.9200,81.7500,74.0600,77.9400,44.4193,223432900,0.0000
2008-09-26,80.2000,81.8000,77.0200,80.6500,45.9638,152481400,0.0000
2008-09-19,74.9400,82.0000,71.5100,79.6100,45.3711,233324300,0.0000
2008-09-12,76.7600,77.7000,73.2600,77.5000,44.1685,165381400,0.0000
2008-09-05,78.0400,78.8900,74.6900,75.6200,43.0971,118772500,0.0000
2008-08-29,80.2700,81.5000,78.6400,80.0100,45.5990,102126500,0.0000
2008-08-22,77.4600,80.9500,76.3000,80.3000,45.7643,115347800,0.0000
2008-08-15,78.5200,78.9500,76.1900,77.0700,43.9235,133346700,0.4000
2008-08-08,79.6300,80.1300,76.1400,78.7200,44.6354,163430000,0.0000
2008-08-01,81.8700,84.7600,79.4500,79.7200,45.2024,155937900,0.0000
2008-07-25,81.8400,83.2300,79.7300,81.7000,46.3251,148138300,0.0000
2008-07-18,86.2800,86.4700,79.1000,81.5400,46.2344,171699100,0.0000
2008-07-11,87.8600,88.8790,83.7600,85.4800,48.4684,155011400,0.0000
2008-07-03,86.8100,89.6300,86.7500,88.2700,50.0504,110308100,0.0000
2008-06-27,85.1000,88.5200,85.0900,86.5500,49.0751,126930800,0.0000
2008-06-20,88.4900,88.9900,84.7700,84.9100,48.1452,126820100,0.0000
2008-06-13,87.6100,89.4000,86.3200,88.3600,50.1014,128912200,0.0000
2008-06-06,88.0100,90.5000,85.0000,86.7900,49.2112,156149400,0.0000
2008-05-30,90.0000,90.5800,88.4200,88.7600,50.3282,100027500,0.0000
2008-05-23,92.9000,96.1200,90.6600,90.7000,51.4282,152717000,0.0000
2008-05-16,88.4300,92.9500,87.6000,92.6700,52.5453,126629000,0.0000
2008-05-09,89.6500,90.5500,87.9700,88.8200,50.3623,125302000,0.4000
2008-05-02,92.5700,94.5100,88.3000,89.6100,50.5824,147728600,0.0000
2008-04-25,94.0000,94.9300,91.7100,92.4600,52.1911,108822000,0.0000
2008-04-18,88.7400,94.4500,88.5300,94.0000,53.0604,114776200,0.0000
2008-04-11,89.0300,90.1500,88.2300,88.6200,50.0236,97036200,0.0000
2008-04-04,85.6900,89.5000,84.2600,88.7400,50.0913,122731600,0.0000
2008-03-28,85.1200,87.5000,84.3300,85.2200,48.1044,115876300,0.0000
2008-03-20,83.7500,88.5000,82.7500,85.0000,47.9802,152398500,0.0000
2008-03-14,82.7400,87.8600,82.0000,85.9100,48.4938,158974700,0.0000
2008-03-07,86.7600,88.4100,81.9700,82.4900,46.5634,144126100,0.0000
2008-02-29,87.1700,90.1700,86.2500,87.0100,49.1148,117068400,0.0000
2008-02-22,86.6200,88.6000,86.0300,87.1700,49.2051,100918700,0.0000
2008-02-15,81.8500,86.7000,81.0400,85.3700,48.1890,115187100,0.0000
2008-02-08,86.1400,86.2900,80.3600,81.7100,46.1231,129440600,0.3500
2008-02-01,83.3500,87.8600,82.5400,85.9500,48.3099,131720100,0.0000
2008-01-25,80.0100,86.9900,77.5500,83.9400,47.1802,156451200,0.0000
2008-01-18,90.9400,91.2500,82.8000,85.0800,47.8209,160804400,0.0000
2008-01-11,92.4700,93.1500,89.5000,90.3000,50.7550,126913300,0.0000
2008-01-04,94.3900,94.9600,91.8800,92.0800,51.7554,81234300,0.0000
2007-12-28,93.5100,95.1000,93.3300,95.0000,53.3967,53364000,0.0000
2007-12-21,90.7600,93.9500,89.0400,93.4300,52.5142,116425000,0.0000
2007-12-14,91.8500,93.0900,90.0000,91.1800,51.2496,101247100,0.0000
2007-12-07,88.9700,92.0000,87.7100,91.5000,51.4294,101196600,0.0000
2007-11-30,88.3600,89.4700,84.0000,89.1600,50.1142,131179300,0.0000
2007-11-23,84.6300,88.7200,84.0000,88.2900,49.6252,84371500,0.0000
2007-11-16,86.2400,88.6400,83.3700,85.1000,47.8322,129932800,0.0000
2007-11-09,87.0200,90.5000,86.5100,86.8500,48.8158,137976400,0.3500
2007-11-02,92.3600,94.2700,86.8400,87.9300,49.2253,135482200,0.0000
2007-10-26,91.1700,92.9100,89.6700,92.2100,51.6213,121971600,0.0000
2007-10-19,94.2400,95.2700,92.0000,92.1400,51.5821,128968900,0.0000
2007-10-12,90.6000,95.0700,90.1600,93.4800,52.3323,84836800,0.0000
2007-10-05,92.4500,93.9900,90.3300,91.3600,51.1455,106808600,0.0000
2007-09-28,92.0800,93.6600,90.2100,92.5600,51.8173,109622100,0.0000
2007-09-21,88.5000,93.4000,88.3000,92.3100,51.6773,125457400,0.0000
2007-09-14,85.6700,89.6800,83.8800,88.6700,49.6395,124890500,0.0000
2007-09-07,85.3100,88.2400,85.2100,85.7500,48.0049,86288200,0.0000
2007-08-31,85.1100,86.9900,83.0000,85.7300,47.9937,109819000,0.0000
2007-08-24,83.8500,85.8500,82.5100,85.6900,47.9713,115301500,0.0000
2007-08-17,85.2400,85.2400,78.7600,84.1400,47.1035,168474100,0.0000
2007-08-10,81.9500,87.9000,80.4200,84.5100,47.3107,181844400,0.3500
2007-08-03,86.0000,87.3200,81.5300,82.0800,45.7587,181261900,0.0000
2007-07-27,91.9300,93.6200,85.4900,85.5900,47.7155,174136000,0.0000
2007-07-20,89.3300,93.0900,88.7300,91.9400,51.2556,132666400,0.0000
2007-07-13,86.5300,90.8000,85.9000,90.3300,50.3580,113169900,0.0000
2007-07-06,84.5000,86.9500,84.1200,86.4600,48.2005,70514500,0.0000
2007-06-29,82.4000,84.9900,80.8500,83.8800,46.7622,123191100,0.0000
2007-06-22,86.0900,86.5800,82.1100,82.5200,46.0040,136382100,0.0000
2007-06-15,82.6800,86.4500,81.9500,85.9400,47.9106,115291600,0.0000
2007-06-08,83.9600,84.6000,81.2300,82.6800,46.0932,111662900,0.0000
2007-06-01,83.1600,84.2500,81.9100,84.2200,46.9518,87145500,0.0000
2007-05-25,83.4200,84.3200,81.8900,83.5100,46.5559,103885700,0.0000
2007-05-18,80.9400,83.3300,80.3100,83.2600,46.4166,95076400,0.0000
2007-05-11,80.5000,81.4500,79.3100,81.2300,45.2849,98154500,0.3500
2007-05-04,80.3000,81.7600,79.0500,80.5500,44.7087,101399600,0.0000
2007-04-27,79.3300,80.8600,78.5000,80.3600,44.6032,119020100,0.0000
2007-04-20,77.6400,79.8000,77.0400,79.7600,44.2702,120919100,0.0000
2007-04-13,76.7700,77.8500,76.4600,77.4100,42.9658,104658400,0.0000
2007-04-05,75.5500,77.3100,75.2800,77.2200,42.8604,85047300,0.0000
2007-03-30,75.4400,76.3500,74.5100,75.4500,41.8779,119782500,0.0000
2007-03-23,70.1200,75.4200,70.1100,75.0242,41.6416,129309200,0.0000
2007-03-16,71.1300,71.5600,69.5200,69.8600,38.7753,147899000,0.0000
2007-03-09,69.0500,72.8600,69.0200,71.1200,39.4746,147306900,0.0000
2007-03-02,75.5000,76.1000,69.3100,70.0100,38.8585,175042200,0.0000
2007-02-23,75.0500,75.5500,74.2000,75.2200,41.7503,68580200,0.0000
2007-02-16,74.9300,76.0000,74.3300,75.2900,41.7891,86254100,0.0000
2007-02-09,75.6700,75.9700,74.2400,75.2200,41.7503,89002000,0.3200
2007-02-02,73.6500,75.7900,72.8000,75.5400,41.7493,112677600,0.0000
2007-01-26,73.6500,74.9900,72.5000,73.6100,40.6826,113867600,0.0000
2007-01-19,72.5000,73.6300,71.1900,73.5300,40.6384,104231100,0.0000
2007-01-12,73.8800,74.2500,70.6400,72.6600,40.1576,137194200,0.0000
2007-01-05,76.2500,76.2700,72.2100,73.2400,40.4781,86228800,0.0000
2006-12-29,75.5100,77.4400,75.4000,76.6300,42.3517,45661100,0.0000
2006-12-22,77.2600,77.3100,74.9000,75.4100,41.6774,91587600,0.0000
2006-12-15,75.2500,79.0000,74.8200,77.3000,42.7220,113551100,0.0000
2006-12-08,77.0000,78.5200,75.2800,75.5000,41.7272,114347700,0.0000
2006-12-01,72.3800,77.5000,72.1400,77.2000,42.6667,111803900,0.0000
2006-11-24,72.6700,73.5300,71.8500,72.3800,40.0028,49797200,0.0000
2006-11-17,74.1000,74.9700,71.7600,73.0800,40.3897,103589900,0.0000
2006-11-10,72.1600,74.8000,71.9000,74.4200,41.1303,99547900,0.3200
2006-11-03,71.0600,72.3900,70.0100,72.1500,39.7054,101912100,0.0000
2006-10-27,68.8500,72.3300,68.7200,71.4600,39.3257,108542600,0.0000
2006-10-20,68.4500,70.0699,68.4200,69.5500,38.2746,100795700,0.0000
2006-10-13,67.7600,68.7300,65.9600,68.4000,37.6417,101823600,0.0000
2006-10-06,67.2900,67.7600,64.8400,67.5200,37.1574,109202100,0.0000
2006-09-29,64.6000,67.8100,63.8700,67.1000,36.9263,118629100,0.0000
2006-09-22,64.9500,66.5800,63.9300,64.9100,35.7211,112292200,0.0000
2006-09-15,66.3700,66.4000,64.1100,64.6500,35.5780,137224400,0.0000
2006-09-08,67.6800,68.6500,66.7800,66.8100,36.7667,88565700,0.0000
2006-09-01,70.0500,70.2000,67.3700,68.1000,37.4766,102826900,0.0000
2006-08-25,69.3800,71.2200,69.0400,70.4300,38.7589,102548600,0.0000
2006-08-18,69.5400,69.9200,67.0100,69.1000,38.0269,121963200,0.0000
2006-08-11,69.0000,70.4200,68.3900,69.7300,38.3736,112604700,0.3200
2006-08-04,67.4300,69.2800,66.7600,68.6900,37.6277,105125600,0.0000
2006-07-28,64.3500,67.6500,64.2000,67.0000,36.7019,121995100,0.0000
2006-07-21,64.5000,64.9400,63.5700,63.9300,35.0202,114282600,0.0000
2006-07-14,62.9000,65.0000,62.7800,64.9000,35.5515,92112400,0.0000
2006-07-07,61.8000,63.8900,61.6300,62.8400,34.4231,71410700,0.0000
2006-06-30,58.1000,62.6500,57.9100,61.3500,33.6069,122773100,0.0000
2006-06-23,58.7700,58.8700,57.2100,58.1000,31.8266,94884900,0.0000
2006-06-16,59.0500,59.5500,56.6400,58.8000,32.2100,123964300,0.0000
2006-06-09,62.0000,62.2000,57.8200,58.9100,32.2703,126952900,0.0000
2006-06-02,61.7000,62.1500,59.7600,61.6500,33.7712,78973100,0.0000
2006-05-26,59.9500,61.9300,59.1500,61.5800,33.7329,100155000,0.0000
2006-05-19,61.5100,62.7100,59.5000,60.4500,33.1139,107346600,0.0000
2006-05-12,63.6000,64.2600,62.0600,62.2400,34.0944,83168200,0.3200
2006-05-05,63.6000,64.7700,62.8900,64.0000,34.8838,99001900,0.0000
2006-04-28,64.7500,64.9800,61.0000,63.0800,34.3823,109325500,0.0000
2006-04-21,62.1000,65.0000,61.6100,65.0000,35.4288,99722900,0.0000
2006-04-13,61.7900,62.7300,61.0000,61.5600,33.5538,53362100,0.0000
2006-04-07,61.3600,62.7000,60.4300,61.3300,33.4285,78909600,0.0000
2006-03-31,61.2000,61.8900,60.8200,60.8600,33.1723,86249100,0.0000
2006-03-24,60.7700,61.6900,60.3300,61.1700,33.3413,84476400,0.0000
2006-03-17,59.6800,61.9200,59.4400,61.0500,33.2759,99057500,0.0000
2006-03-10,60.9500,61.0900,58.4400,59.1800,32.2566,99206900,0.0000
2006-03-03,60.1000,61.5000,59.1000,60.9800,33.2377,86028700,0.0000
2006-02-24,61.0000,61.3000,59.6300,60.4200,32.9325,64256100,0.0000
2006-02-17,59.4300,60.6800,58.8000,60.5500,33.0033,98785800,0.0000
2006-02-10,61.7000,62.6100,58.6000,59.4300,32.3929,110616600,0.3200
2006-02-03,62.8800,63.9600,61.0300,61.3900,33.2848,114529300,0.0000
2006-01-27,60.5300,61.6500,59.5500,61.2900,33.2306,107825500,0.0000
2006-01-20,61.2600,62.0600,60.1200,60.5300,32.8185,79225600,0.0000
2006-01-13,59.8000,61.0000,59.1600,60.9700,33.0571,90737800,0.0000
2006-01-06,56.4200,59.5600,56.4200,59.4300,32.2221,77484500,0.0000
2005-12-30,57.0000,57.0000,55.6000,56.1700,30.4546,60748300,0.0000
2005-12-23,58.2200,58.5880,56.6500,57.1000,30.9588,68772500,0.0000
2005-12-16,58.8100,59.9300,58.0500,58.0600,31.4793,85559800,0.0000
